"id","psis_code","psis_name","odef_v2_1_name","education_data_name","ref_date","start_date","end_date","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","gender","value","facility_type","unit","street_no","street_name","city","prov_terr","postal_code","latitude","longitude","geom"
"30825598","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","General health services/allied health/health sciences [51.00]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","24.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30825599","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","General health services/allied health/health sciences [51.00]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","135.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30825838","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Registered nursing, nursing administration, nursing research and clinical nursing [51.38]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","72.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30825839","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Registered nursing, nursing administration, nursing research and clinical nursing [51.38]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","828.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30825840","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Registered nursing, nursing administration, nursing research and clinical nursing [51.38]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826030","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Practical nursing, vocational nursing and nursing assistants [51.39]","Undergraduate qualifying program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826031","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Practical nursing, vocational nursing and nursing assistants [51.39]","Undergraduate qualifying program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826210","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","549.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826211","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","294.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826212","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826474","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business administration, management and operations [52.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","306.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826475","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business administration, management and operations [52.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","162.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826476","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business administration, management and operations [52.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826702","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Accounting and related services [52.03]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","60.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826703","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Accounting and related services [52.03]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","45.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826862","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business/managerial economics [52.06]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826863","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Business/managerial economics [52.06]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826990","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Entrepreneurial and small business operations [52.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30826991","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Entrepreneurial and small business operations [52.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827150","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Finance and financial management services [52.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","81.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827151","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Finance and financial management services [52.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","24.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827318","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","International business/trade/commerce [52.11]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827319","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","International business/trade/commerce [52.11]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827462","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Management information systems and services [52.12]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","30.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827463","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Management information systems and services [52.12]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827614","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Marketing [52.14]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","45.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827615","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Marketing [52.14]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","39.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827758","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","History [54.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827759","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","History [54.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","15.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827886","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","History [54.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827887","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","History [54.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","15.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30827982","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","French language and literature/letters (CAN) [55.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30828046","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","French language and literature, general (CAN) [55.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30828198","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Unclassified, field of study","Non-program (credit, undergraduate)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","27.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30828199","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Unclassified, field of study","Non-program (credit, undergraduate)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","66.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"30828200","12011000","St. Francis Xavier University—Parent Institution","St. Francis Xavier University","St. Francis Xavier University, Nova Scotia","2018/2019","2018-09-01","2019-08-31","Unclassified, field of study","Non-program (credit, undergraduate)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","University",NULL,"5005","chapel square","Antigonish","NS","B2G2W5","45.6185525","-61.99570933","0101000020E61000000656406773FF4EC0F52D73BA2CCF4640"
"34430025","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Mathematics [27.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","24.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34430026","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Mathematics [27.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","30.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424337","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Natural resources and conservation [03.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","51.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424338","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Natural resources and conservation [03.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","90.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424529","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Natural resources conservation and research [03.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","51.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424530","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Natural resources conservation and research [03.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","90.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424681","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424682","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424793","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Ethnic, cultural minority, gender, and group studies [05.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424794","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Ethnic, cultural minority, gender, and group studies [05.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424973","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer and information sciences and support services [11.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","165.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34424974","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer and information sciences and support services [11.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","39.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425097","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer and information sciences and support services [11.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425098","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer and information sciences and support services [11.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425249","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer and information sciences and support services, general [11.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","18.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425250","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer and information sciences and support services, general [11.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425417","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer programming [11.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425418","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer programming [11.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425621","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer science [11.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","141.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425622","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer science [11.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","33.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425745","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer science [11.07]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425746","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer science [11.07]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425841","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Computer software and media applications [11.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425981","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Education [13.]","Post-baccalaureate non-graduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","36.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34425982","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Education [13.]","Post-baccalaureate non-graduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","120.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34426053","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Education [13.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","69.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34426054","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Education [13.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","213.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34426161","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Education [13.]","Graduate program (third cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34426162","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Education [13.]","Graduate program (third cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
"34426289","12001000","Acadia University—Parent Institution","Acadia University","Acadia University, Nova Scotia","2019/2020","2019-09-01","2020-08-31","Curriculum and instruction [13.03]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"15","university avenue","Wolfville","NS","B4P2R6","45.08928002","-64.36815763","0101000020E6100000DD2705E58F1750C0090B17876D8B4640"
