"id","psis_code","psis_name","odef_v2_1_name","education_data_name","ref_date","start_date","end_date","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","gender","value","facility_type","unit","street_no","street_name","city","prov_terr","postal_code","latitude","longitude","geom"
"34312978","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies [30.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313320","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Biological and physical sciences [30.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","18.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313321","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Biological and physical sciences [30.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","30.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313322","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Biological and physical sciences [30.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313548","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Historic preservation and conservation [30.12]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313549","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Historic preservation and conservation [30.12]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313668","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Basic skills and general exam preparation (not for credit) [32.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313669","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Basic skills and general exam preparation (not for credit) [32.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313796","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Basic skills (not for credit) [32.01]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313797","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Basic skills (not for credit) [32.01]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313964","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration and social service professions [44.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313965","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration and social service professions [44.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","39.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34313966","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration and social service professions [44.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314068","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration and social service professions [44.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314069","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration and social service professions [44.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314204","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration [44.04]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314205","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration [44.04]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","15.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314292","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration [44.04]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314293","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Public administration [44.04]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314428","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Social work [44.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314429","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Social work [44.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314430","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Social work [44.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314596","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Social sciences [45.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314597","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Social sciences [45.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314756","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Criminology [45.04]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314757","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Criminology [45.04]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314908","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Construction trades [46.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","18.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34314909","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Construction trades [46.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315012","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Carpentry/carpenter [46.02]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315092","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Electrical and power transmission installers [46.03]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315093","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Electrical and power transmission installers [46.03]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315188","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Plumbing and related water supply services [46.05]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315189","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Plumbing and related water supply services [46.05]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315284","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Mechanic and repair technologies/technicians [47.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315285","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Mechanic and repair technologies/technicians [47.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315380","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Heavy/industrial equipment maintenance technologies/technicians [47.03]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315381","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Heavy/industrial equipment maintenance technologies/technicians [47.03]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315476","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Transportation and materials moving [49.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315477","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Transportation and materials moving [49.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315572","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Air transportation [49.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315573","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Air transportation [49.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315676","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Visual and performing arts [50.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315677","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Visual and performing arts [50.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315788","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Visual, digital and performing arts, general [50.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315789","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Visual, digital and performing arts, general [50.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315940","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Health professions and related programs [51.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34315941","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Health professions and related programs [51.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316100","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Health aides/attendants/orderlies [51.26]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316101","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Health aides/attendants/orderlies [51.26]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316228","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Practical nursing, vocational nursing and nursing assistants [51.39]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316229","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Practical nursing, vocational nursing and nursing assistants [51.39]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316460","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316461","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316532","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316533","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","45.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316534","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business, management, marketing and related support services [52.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316868","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business administration, management and operations [52.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316869","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business administration, management and operations [52.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","45.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34316870","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business administration, management and operations [52.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317108","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business operations support and assistant services [52.04]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317109","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Business operations support and assistant services [52.04]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317292","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","High school/secondary diploma and certificate programs [53.]","Basic education and skills program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","45.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317293","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","High school/secondary diploma and certificate programs [53.]","Basic education and skills program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","96.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317294","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","High school/secondary diploma and certificate programs [53.]","Basic education and skills program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317516","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","High school/secondary diploma programs [53.01]","Basic education and skills program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","45.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317517","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","High school/secondary diploma programs [53.01]","Basic education and skills program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","96.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317518","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","High school/secondary diploma programs [53.01]","Basic education and skills program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317772","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Unclassified, field of study","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","597.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34317773","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Unclassified, field of study","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","801.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
